Date,assists,assistsTurnoverRatio,benchPoints,biggestLead,biggestLeadScore,biggestScoringRun,biggestScoringRunScore,blocks,blocksReceived,fastBreakPointsAttempted,fastBreakPointsMade,fastBreakPointsPercentage,fieldGoalsAttempted,fieldGoalsEffectiveAdjusted,fieldGoalsMade,fieldGoalsPercentage,foulsOffensive,foulsDrawn,foulsPersonal,foulsTeam,foulsTechnical,foulsTeamTechnical,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,leadChanges,minutes,minutesCalculated,points,pointsAgainst,pointsFastBreak,pointsFromTurnovers,pointsInThePaint,pointsInThePaintAttempted,pointsInThePaintMade,pointsInThePaintPercentage,pointsSecondChance,reboundsDefensive,reboundsOffensive,reboundsPersonal,reboundsTeam,reboundsTeamDefensive,reboundsTeamOffensive,reboundsTotal,secondChancePointsAttempted,secondChancePointsMade,secondChancePointsPercentage,steals,threePointersAttempted,threePointersMade,threePointersPercentage,timeLeading,timesTied,trueShootingAttempts,trueShootingPercentage,turnovers,turnoversTeam,turnoversTotal,twoPointersAttempted,twoPointersMade,twoPointersPercentage,Home/Away,Game ID
2023-01-20T19:30:00-05:00,26.0,1.625,26.0,18.0,58-40,8.0,119-105,6.0,5.0,12.0,9.0,0.75,87.0,0.609195402298851,46.0,0.528735632183908,2.0,20.0,19.0,17.0,0.0,0.0,27.0,20.0,0.740740740740741,9.0,PT240M00.00S,PT240M,126.0,128.0,23.0,13.0,62.0,52.0,31.0,0.596153846153846,14.0,30.0,8.0,38.0,10.0,1.0,9.0,48.0,10.0,6.0,0.6,8.0,28.0,14.0,0.5,PT38M02.00S,3.0,98.88,0.637135922330097,16.0,0.0,16.0,59.0,32.0,0.542372881355932,Away,0022200680
2023-01-20T19:30:00-05:00,31.0,2.06666666666667,37.0,5.0,7-12,10.0,124-126,5.0,6.0,13.0,5.0,0.384615384615385,89.0,0.601123595505618,45.0,0.50561797752809,1.0,19.0,20.0,19.0,0.0,1.0,23.0,21.0,0.91304347826087,9.0,PT240M00.00S,PT240M,128.0,126.0,12.0,15.0,46.0,42.0,23.0,0.547619047619048,8.0,29.0,8.0,37.0,9.0,2.0,7.0,46.0,8.0,3.0,0.375,12.0,40.0,17.0,0.425,PT05M47.09S,3.0,99.12,0.6456820016142051,15.0,0.0,15.0,49.0,28.0,0.5714285714285711,Home,0022200680
2023-01-20T20:00:00-05:00,27.0,2.07692307692308,35.0,6.0,12-6,12.0,69-81,6.0,3.0,13.0,8.0,0.615384615384615,82.0,0.591463414634146,43.0,0.524390243902439,6.0,23.0,34.0,27.0,3.0,0.0,25.0,15.0,0.6,7.0,PT240M00.00S,PT240M,112.0,117.0,18.0,18.0,50.0,40.0,25.0,0.625,2.0,32.0,2.0,34.0,10.0,2.0,8.0,44.0,3.0,1.0,0.333333333333333,10.0,26.0,11.0,0.423076923076923,PT05M18.00S,1.0,93.0,0.602150537634409,12.0,1.0,13.0,56.0,32.0,0.5714285714285711,Away,0022200681
2023-01-20T20:00:00-05:00,30.0,1.875,40.0,24.0,57-81,12.0,69-81,3.0,6.0,3.0,2.0,0.666666666666666,85.0,0.523529411764706,39.0,0.458823529411765,3.0,34.0,23.0,19.0,0.0,0.0,41.0,28.0,0.682926829268293,7.0,PT240M00.00S,PT240M,117.0,112.0,5.0,9.0,40.0,39.0,20.0,0.512820512820513,22.0,37.0,12.0,49.0,15.0,2.0,13.0,64.0,10.0,8.0,0.8,4.0,28.0,11.0,0.392857142857143,PT42M01.00S,1.0,103.04,0.567740683229814,16.0,0.0,16.0,57.0,28.0,0.491228070175439,Home,0022200681
2023-01-20T21:00:00-05:00,24.0,1.6,41.0,26.0,75-49,12.0,75-61,8.0,3.0,11.0,7.0,0.636363636363636,81.0,0.555555555555556,41.0,0.506172839506173,3.0,15.0,23.0,20.0,1.0,0.0,19.0,15.0,0.789473684210526,0.0,PT240M00.00S,PT240M,105.0,95.0,19.0,19.0,56.0,45.0,28.0,0.622222222222222,6.0,38.0,5.0,43.0,7.0,0.0,7.0,50.0,4.0,2.0,0.5,8.0,26.0,8.0,0.307692307692308,PT46M31.00S,0.0,89.36,0.587511190689346,12.0,3.0,15.0,55.0,33.0,0.6,Away,0022200682
2023-01-20T21:00:00-05:00,19.0,1.1875,18.0,0.0,75-49,14.0,75-63,3.0,8.0,9.0,5.0,0.555555555555556,85.0,0.429411764705882,32.0,0.376470588235294,0.0,23.0,15.0,15.0,0.0,0.0,29.0,22.0,0.7586206896551719,0.0,PT240M00.00S,PT240M,95.0,105.0,12.0,18.0,34.0,37.0,17.0,0.45945945945946,8.0,31.0,13.0,44.0,10.0,1.0,9.0,54.0,14.0,2.0,0.14285714285714302,4.0,37.0,9.0,0.243243243243243,PT00M00.00S,0.0,97.76,0.48588379705401,15.0,1.0,16.0,48.0,23.0,0.479166666666667,Home,0022200682
2023-01-08T19:00:00-05:00,29.0,2.63636363636364,39.0,14.0,22-8,10.0,22-8,5.0,5.0,12.0,3.0,0.25,91.0,0.505494505494506,41.0,0.450549450549451,1.0,18.0,21.0,20.0,0.0,0.0,24.0,18.0,0.75,9.0,PT240M00.00S,PT240M,110.0,123.0,6.0,17.0,56.0,43.0,28.0,0.651162790697674,14.0,28.0,11.0,39.0,10.0,4.0,6.0,49.0,12.0,6.0,0.5,9.0,35.0,10.0,0.28571428571428603,PT34M11.00S,6.0,101.56,0.541551792044112,10.0,1.0,11.0,56.0,31.0,0.5535714285714289,Away,0022200683
2023-01-08T19:00:00-05:00,28.0,1.86666666666667,56.0,16.0,106-122,8.0,20-8,5.0,5.0,7.0,4.0,0.5714285714285711,75.0,0.62,39.0,0.52,1.0,21.0,18.0,17.0,0.0,1.0,34.0,30.0,0.882352941176471,9.0,PT240M00.00S,PT240M,123.0,110.0,13.0,9.0,42.0,38.0,21.0,0.552631578947368,8.0,37.0,5.0,42.0,5.0,2.0,3.0,47.0,3.0,1.0,0.333333333333333,2.0,30.0,15.0,0.5,PT11M26.00S,6.0,89.96,0.683637172076478,14.0,1.0,15.0,45.0,24.0,0.533333333333333,Home,0022200683
2023-01-08T19:00:00-05:00,27.0,2.25,28.0,7.0,42-35,13.0,71-81,3.0,4.0,5.0,3.0,0.6,83.0,0.668674698795181,49.0,0.590361445783132,2.0,16.0,15.0,13.0,0.0,0.0,17.0,13.0,0.764705882352941,4.0,PT240M00.00S,PT240M,124.0,139.0,6.0,15.0,60.0,44.0,30.0,0.681818181818182,13.0,25.0,9.0,34.0,3.0,1.0,2.0,37.0,8.0,5.0,0.625,5.0,30.0,13.0,0.433333333333333,PT16M55.00S,7.0,90.48,0.685234305923961,12.0,0.0,12.0,53.0,36.0,0.679245283018868,Away,0022200684
2023-01-08T19:00:00-05:00,27.0,3.85714285714286,39.0,19.0,112-131,13.0,71-81,4.0,3.0,5.0,3.0,0.6,100.0,0.625,56.0,0.56,1.0,15.0,16.0,15.0,0.0,0.0,16.0,14.0,0.875,4.0,PT240M00.00S,PT240M,139.0,124.0,8.0,12.0,62.0,46.0,31.0,0.673913043478261,23.0,25.0,14.0,39.0,8.0,2.0,6.0,47.0,17.0,11.0,0.647058823529412,6.0,34.0,13.0,0.382352941176471,PT29M07.04S,7.0,107.04,0.649289985052317,7.0,0.0,7.0,66.0,43.0,0.6515151515151519,Home,0022200684
2023-01-08T20:00:00-05:00,25.0,1.38888888888889,35.0,20.0,89-69,10.0,13-8,4.0,8.0,7.0,5.0,0.714285714285714,86.0,0.622093023255814,42.0,0.48837209302325596,4.0,15.0,19.0,15.0,0.0,2.0,19.0,13.0,0.68421052631579,7.0,PT240M00.00S,PT240M,120.0,114.0,13.0,19.0,28.0,35.0,14.0,0.4,10.0,31.0,14.0,45.0,9.0,1.0,8.0,54.0,13.0,4.0,0.307692307692308,9.0,43.0,23.0,0.5348837209302321,PT42M57.00S,2.0,94.36,0.6358626536668079,17.0,1.0,18.0,43.0,19.0,0.441860465116279,Away,0022200685
2023-01-08T20:00:00-05:00,24.0,1.6,32.0,5.0,3-8,8.0,11-8,8.0,4.0,9.0,6.0,0.666666666666666,84.0,0.583333333333333,42.0,0.5,2.0,19.0,15.0,13.0,1.0,1.0,19.0,16.0,0.8421052631578949,7.0,PT240M00.00S,PT240M,114.0,120.0,16.0,22.0,44.0,41.0,22.0,0.536585365853659,8.0,25.0,10.0,35.0,6.0,3.0,3.0,41.0,10.0,4.0,0.4,7.0,33.0,14.0,0.42424242424242403,PT04M01.00S,2.0,92.36,0.617150281507146,15.0,0.0,15.0,51.0,28.0,0.549019607843137,Home,0022200685
2023-01-08T21:00:00-05:00,15.0,0.9375,32.0,2.0,2-0,8.0,61-83,1.0,1.0,7.0,5.0,0.714285714285714,69.0,0.507246376811594,33.0,0.478260869565217,2.0,22.0,22.0,20.0,1.0,1.0,27.0,20.0,0.740740740740741,1.0,PT240M00.00S,PT240M,90.0,115.0,12.0,10.0,52.0,40.0,26.0,0.65,10.0,34.0,5.0,39.0,8.0,0.0,8.0,47.0,3.0,3.0,1.0,3.0,20.0,4.0,0.2,PT00M18.00S,1.0,80.88,0.556379821958457,15.0,1.0,16.0,49.0,29.0,0.591836734693878,Away,0022200686
2023-01-08T21:00:00-05:00,21.0,2.1,38.0,30.0,80-110,11.0,19-36,1.0,1.0,3.0,2.0,0.666666666666666,80.0,0.575,37.0,0.4625,2.0,22.0,22.0,20.0,0.0,0.0,28.0,23.0,0.821428571428571,1.0,PT240M00.00S,PT240M,115.0,90.0,7.0,31.0,34.0,31.0,17.0,0.5483870967741941,12.0,27.0,10.0,37.0,7.0,3.0,4.0,44.0,9.0,4.0,0.444444444444444,7.0,38.0,18.0,0.473684210526316,PT45M36.00S,1.0,92.32,0.622833622183709,10.0,0.0,10.0,42.0,19.0,0.452380952380952,Home,0022200686
2023-01-09T19:00:00-05:00,31.0,3.44444444444444,42.0,12.0,129-117,10.0,93-90,2.0,1.0,4.0,2.0,0.5,81.0,0.722222222222222,51.0,0.62962962962963,0.0,15.0,13.0,13.0,1.0,0.0,20.0,14.0,0.7,7.0,PT240M00.00S,PT240M,131.0,126.0,5.0,10.0,54.0,38.0,27.0,0.710526315789474,10.0,21.0,11.0,32.0,6.0,3.0,3.0,38.0,10.0,5.0,0.5,4.0,28.0,15.0,0.535714285714286,PT22M23.00S,10.0,89.8,0.729398663697105,9.0,0.0,9.0,53.0,36.0,0.679245283018868,Away,0022200687
2023-01-09T19:00:00-05:00,34.0,4.85714285714286,55.0,9.0,63-72,9.0,43-47,1.0,2.0,1.0,1.0,1.0,89.0,0.651685393258427,51.0,0.573033707865168,2.0,13.0,15.0,13.0,0.0,0.0,14.0,10.0,0.714285714285714,7.0,PT240M00.00S,PT240M,126.0,131.0,3.0,14.0,62.0,50.0,31.0,0.62,20.0,22.0,12.0,34.0,6.0,0.0,6.0,40.0,10.0,8.0,0.8,3.0,26.0,14.0,0.538461538461538,PT19M15.00S,10.0,95.16,0.662042875157629,6.0,1.0,7.0,63.0,37.0,0.587301587301587,Home,0022200687
2023-01-09T19:30:00-05:00,23.0,1.0952380952381,67.0,1.0,3-2,11.0,12-25,2.0,4.0,7.0,4.0,0.5714285714285711,84.0,0.488095238095238,37.0,0.44047619047619,1.0,28.0,18.0,17.0,1.0,1.0,37.0,29.0,0.783783783783784,2.0,PT240M00.00S,PT240M,111.0,134.0,14.0,26.0,50.0,45.0,25.0,0.555555555555556,19.0,23.0,16.0,39.0,12.0,2.0,10.0,51.0,14.0,7.0,0.5,7.0,32.0,8.0,0.25,PT00M16.00S,3.0,100.28,0.553450339050658,21.0,0.0,21.0,52.0,29.0,0.557692307692308,Away,0022200688
2023-01-09T19:30:00-05:00,38.0,2.11111111111111,54.0,30.0,103-133,13.0,12-27,4.0,2.0,16.0,11.0,0.6875,83.0,0.698795180722892,51.0,0.6144578313253011,3.0,18.0,28.0,25.0,1.0,0.0,26.0,18.0,0.692307692307692,2.0,PT240M00.00S,PT240M,134.0,111.0,23.0,22.0,68.0,46.0,34.0,0.739130434782609,10.0,26.0,12.0,38.0,6.0,3.0,3.0,44.0,7.0,3.0,0.428571428571429,16.0,28.0,14.0,0.5,PT46M16.00S,3.0,94.44,0.709445150360017,16.0,2.0,18.0,55.0,37.0,0.672727272727273,Home,0022200688
2023-01-20T21:00:00-05:00,26.0,2.36363636363636,21.0,13.0,24-11,14.0,16-5,6.0,1.0,18.0,9.0,0.5,80.0,0.65,43.0,0.5375,1.0,18.0,18.0,17.0,0.0,0.0,20.0,13.0,0.65,12.0,PT240M00.00S,PT240M,117.0,106.0,22.0,15.0,46.0,33.0,23.0,0.696969696969697,11.0,36.0,6.0,42.0,5.0,2.0,3.0,47.0,6.0,4.0,0.666666666666666,7.0,41.0,18.0,0.439024390243902,PT29M18.93S,11.0,88.8,0.658783783783784,9.0,2.0,11.0,39.0,25.0,0.641025641025641,Away,0022200689
2023-01-20T21:00:00-05:00,24.0,2.18181818181818,32.0,6.0,51-57,14.0,16-5,1.0,6.0,9.0,6.0,0.666666666666666,88.0,0.511363636363636,37.0,0.42045454545454497,3.0,18.0,18.0,15.0,0.0,0.0,23.0,16.0,0.695652173913044,12.0,PT240M00.00S,PT240M,106.0,117.0,16.0,12.0,40.0,46.0,20.0,0.434782608695652,12.0,33.0,13.0,46.0,9.0,2.0,7.0,55.0,13.0,5.0,0.384615384615385,6.0,39.0,16.0,0.41025641025641,PT12M34.06S,11.0,98.12,0.540154912352222,10.0,1.0,11.0,49.0,21.0,0.428571428571429,Home,0022200689
2023-01-20T22:00:00-05:00,24.0,1.71428571428571,46.0,13.0,88-75,9.0,32-27,7.0,7.0,7.0,2.0,0.28571428571428603,102.0,0.465686274509804,43.0,0.42156862745098,4.0,26.0,31.0,27.0,0.0,0.0,40.0,26.0,0.65,5.0,PT240M00.00S,PT240M,121.0,122.0,4.0,7.0,64.0,66.0,32.0,0.484848484848485,39.0,39.0,24.0,63.0,14.0,3.0,11.0,77.0,20.0,14.0,0.7,6.0,29.0,9.0,0.310344827586207,PT37M09.94S,3.0,119.6,0.5058528428093649,14.0,0.0,14.0,73.0,34.0,0.465753424657534,Away,0022200690
2023-01-20T22:00:00-05:00,24.0,2.4,51.0,7.0,16-23,9.0,32-27,7.0,7.0,9.0,7.0,0.777777777777778,93.0,0.478494623655914,38.0,0.408602150537634,0.0,31.0,26.0,26.0,0.0,0.0,41.0,33.0,0.8048780487804881,5.0,PT240M00.00S,PT240M,122.0,121.0,20.0,16.0,44.0,44.0,22.0,0.5,22.0,37.0,10.0,47.0,12.0,1.0,11.0,59.0,13.0,9.0,0.692307692307692,7.0,41.0,13.0,0.317073170731707,PT07M15.06S,3.0,111.04,0.5493515850144091,9.0,1.0,10.0,52.0,25.0,0.480769230769231,Home,0022200690
2023-01-20T22:00:00-05:00,21.0,2.33333333333333,29.0,9.0,9-0,9.0,9-0,1.0,2.0,8.0,2.0,0.25,93.0,0.56989247311828,45.0,0.483870967741936,0.0,17.0,20.0,20.0,0.0,0.0,11.0,7.0,0.636363636363636,7.0,PT240M00.00S,PT240M,113.0,118.0,5.0,19.0,50.0,42.0,25.0,0.595238095238095,2.0,28.0,8.0,36.0,4.0,2.0,2.0,40.0,7.0,1.0,0.14285714285714302,4.0,40.0,16.0,0.4,PT26M47.92S,6.0,97.84,0.577473426001635,9.0,0.0,9.0,53.0,29.0,0.547169811320755,Away,0022200691
2023-01-20T22:00:00-05:00,25.0,1.66666666666667,21.0,10.0,102-112,10.0,66-67,2.0,1.0,3.0,2.0,0.666666666666666,87.0,0.540229885057471,41.0,0.471264367816092,4.0,20.0,17.0,13.0,1.0,0.0,28.0,24.0,0.857142857142857,7.0,PT240M00.00S,PT240M,118.0,113.0,4.0,10.0,44.0,38.0,22.0,0.578947368421053,21.0,40.0,13.0,53.0,9.0,2.0,7.0,62.0,14.0,8.0,0.5714285714285711,1.0,38.0,12.0,0.31578947368421,PT17M51.08S,6.0,99.32,0.594039468385018,15.0,0.0,15.0,49.0,29.0,0.591836734693878,Home,0022200691
2023-01-21T17:00:00-05:00,25.0,1.66666666666667,62.0,8.0,101-93,11.0,90-85,8.0,9.0,12.0,7.0,0.583333333333333,85.0,0.541176470588235,38.0,0.447058823529412,3.0,13.0,17.0,14.0,0.0,0.0,15.0,14.0,0.933333333333333,9.0,PT240M00.00S,PT240M,106.0,104.0,16.0,12.0,36.0,42.0,18.0,0.428571428571429,12.0,30.0,11.0,41.0,4.0,3.0,1.0,45.0,10.0,4.0,0.4,9.0,35.0,16.0,0.457142857142857,PT16M40.00S,6.0,91.6,0.578602620087336,15.0,0.0,15.0,50.0,22.0,0.44,Away,0022200692
2023-01-21T17:00:00-05:00,24.0,1.71428571428571,14.0,11.0,14-25,9.0,49-57,9.0,8.0,16.0,10.0,0.625,86.0,0.575581395348837,46.0,0.5348837209302321,2.0,17.0,13.0,11.0,0.0,0.0,7.0,5.0,0.714285714285714,9.0,PT240M00.00S,PT240M,104.0,106.0,21.0,18.0,54.0,51.0,27.0,0.529411764705882,6.0,35.0,6.0,41.0,4.0,1.0,3.0,45.0,6.0,3.0,0.5,7.0,19.0,7.0,0.368421052631579,PT27M47.00S,6.0,89.08,0.583744948361024,14.0,0.0,14.0,67.0,39.0,0.582089552238806,Home,0022200692
2023-01-21T19:00:00-05:00,24.0,2.18181818181818,40.0,0.0,14-25,8.0,87-94,10.0,5.0,7.0,2.0,0.28571428571428603,90.0,0.544444444444444,42.0,0.466666666666667,1.0,18.0,19.0,18.0,0.0,0.0,24.0,20.0,0.833333333333334,0.0,PT240M00.00S,PT240M,118.0,138.0,8.0,10.0,46.0,42.0,23.0,0.547619047619048,12.0,32.0,9.0,41.0,7.0,2.0,5.0,48.0,8.0,5.0,0.625,3.0,34.0,14.0,0.411764705882353,PT00M00.00S,3.0,100.56,0.586714399363564,10.0,1.0,11.0,56.0,28.0,0.5,Away,0022200693
2023-01-21T19:00:00-05:00,34.0,4.25,55.0,22.0,116-138,10.0,23-37,5.0,10.0,7.0,4.0,0.5714285714285711,95.0,0.631578947368421,51.0,0.536842105263158,0.0,19.0,18.0,18.0,0.0,0.0,25.0,18.0,0.72,0.0,PT240M00.00S,PT240M,138.0,118.0,9.0,14.0,46.0,41.0,23.0,0.5609756097560981,15.0,37.0,9.0,46.0,9.0,1.0,8.0,55.0,11.0,6.0,0.545454545454545,6.0,34.0,18.0,0.529411764705882,PT46M04.00S,3.0,106.0,0.650943396226415,8.0,0.0,8.0,61.0,33.0,0.540983606557377,Home,0022200693
2023-01-21T19:30:00-05:00,28.0,2.33333333333333,24.0,5.0,5-0,7.0,21-31,2.0,4.0,13.0,10.0,0.769230769230769,89.0,0.578651685393258,45.0,0.50561797752809,4.0,20.0,18.0,14.0,0.0,1.0,22.0,19.0,0.863636363636364,8.0,PT240M00.00S,PT240M,122.0,118.0,24.0,21.0,58.0,48.0,29.0,0.604166666666667,9.0,30.0,6.0,36.0,10.0,4.0,6.0,46.0,7.0,4.0,0.5714285714285711,11.0,34.0,13.0,0.382352941176471,PT04M15.97S,4.0,98.68,0.618159708147548,12.0,0.0,12.0,55.0,32.0,0.581818181818182,Away,0022200694
2023-01-21T19:30:00-05:00,24.0,1.33333333333333,19.0,19.0,49-68,7.0,5-7,4.0,2.0,5.0,3.0,0.6,83.0,0.608433734939759,45.0,0.542168674698795,1.0,18.0,20.0,19.0,0.0,0.0,20.0,17.0,0.85,8.0,PT240M00.00S,PT240M,118.0,122.0,9.0,16.0,50.0,43.0,25.0,0.581395348837209,6.0,34.0,6.0,40.0,2.0,1.0,1.0,42.0,5.0,2.0,0.4,5.0,25.0,11.0,0.44,PT42M12.03S,4.0,91.8,0.642701525054466,16.0,2.0,18.0,58.0,34.0,0.586206896551724,Home,0022200694
2023-01-21T19:30:00-05:00,24.0,1.5,18.0,7.0,13-6,10.0,87-86,6.0,3.0,2.0,1.0,0.5,86.0,0.534883720930232,39.0,0.453488372093023,2.0,13.0,17.0,15.0,0.0,0.0,11.0,10.0,0.9090909090909091,10.0,PT240M00.00S,PT240M,102.0,114.0,3.0,12.0,44.0,35.0,22.0,0.628571428571428,11.0,29.0,7.0,36.0,9.0,1.0,8.0,45.0,10.0,4.0,0.4,3.0,39.0,14.0,0.358974358974359,PT10M03.00S,4.0,90.84,0.561426684280053,14.0,2.0,16.0,47.0,25.0,0.5319148936170209,Away,0022200695
2023-01-21T19:30:00-05:00,33.0,3.66666666666667,21.0,12.0,28-40,10.0,28-40,3.0,6.0,7.0,3.0,0.428571428571429,86.0,0.598837209302326,48.0,0.558139534883721,2.0,17.0,13.0,11.0,0.0,1.0,17.0,11.0,0.647058823529412,10.0,PT240M00.00S,PT240M,114.0,102.0,7.0,21.0,66.0,49.0,33.0,0.673469387755102,11.0,32.0,9.0,41.0,6.0,1.0,5.0,47.0,9.0,5.0,0.555555555555556,9.0,22.0,7.0,0.318181818181818,PT35M47.00S,4.0,93.48,0.6097560975609759,9.0,0.0,9.0,64.0,41.0,0.640625,Home,0022200695
2023-01-21T20:00:00-05:00,24.0,1.04347826086957,30.0,12.0,68-56,6.0,36-30,6.0,9.0,6.0,3.0,0.5,79.0,0.537974683544304,38.0,0.48101265822784794,2.0,26.0,19.0,17.0,1.0,1.0,33.0,19.0,0.575757575757576,16.0,PT240M00.00S,PT240M,104.0,113.0,7.0,17.0,54.0,48.0,27.0,0.5625,16.0,41.0,15.0,56.0,8.0,1.0,7.0,64.0,15.0,7.0,0.466666666666667,4.0,24.0,9.0,0.375,PT20M27.00S,9.0,93.52,0.5560307955517539,21.0,2.0,23.0,55.0,29.0,0.527272727272727,Away,0022200696
2023-01-21T20:00:00-05:00,20.0,1.66666666666667,36.0,13.0,100-113,12.0,70-71,9.0,6.0,13.0,6.0,0.461538461538462,83.0,0.560240963855422,38.0,0.45783132530120496,1.0,19.0,26.0,25.0,1.0,0.0,24.0,20.0,0.833333333333334,16.0,PT240M00.00S,PT240M,113.0,104.0,16.0,30.0,38.0,34.0,19.0,0.5588235294117649,3.0,27.0,3.0,30.0,10.0,6.0,4.0,40.0,4.0,1.0,0.25,12.0,41.0,17.0,0.41463414634146295,PT23M12.98S,9.0,93.56,0.603890551517743,11.0,1.0,12.0,42.0,21.0,0.5,Home,0022200696
2023-01-21T21:00:00-05:00,22.0,1.46666666666667,41.0,7.0,10-3,10.0,10-3,4.0,8.0,12.0,6.0,0.5,96.0,0.442708333333333,36.0,0.375,4.0,20.0,29.0,25.0,0.0,0.0,26.0,22.0,0.846153846153846,16.0,PT240M00.00S,PT240M,107.0,112.0,21.0,13.0,38.0,49.0,19.0,0.387755102040816,20.0,37.0,11.0,48.0,13.0,3.0,10.0,61.0,14.0,7.0,0.5,10.0,37.0,13.0,0.35135135135135104,PT12M27.98S,13.0,107.44,0.49795234549516004,14.0,1.0,15.0,59.0,23.0,0.38983050847457595,Away,0022200697
2023-01-21T21:00:00-05:00,27.0,1.8,61.0,10.0,27-37,10.0,27-37,8.0,4.0,15.0,7.0,0.466666666666667,91.0,0.483516483516484,38.0,0.41758241758241804,2.0,29.0,20.0,18.0,0.0,0.0,35.0,24.0,0.6857142857142859,16.0,PT240M00.00S,PT240M,112.0,107.0,17.0,16.0,40.0,48.0,20.0,0.416666666666667,19.0,41.0,14.0,55.0,12.0,2.0,10.0,67.0,15.0,6.0,0.4,9.0,31.0,12.0,0.387096774193548,PT29M42.20S,13.0,106.4,0.5263157894736841,15.0,0.0,15.0,60.0,26.0,0.433333333333333,Home,0022200697
2023-01-21T22:00:00-05:00,27.0,1.8,49.0,11.0,107-96,10.0,100-94,3.0,5.0,6.0,4.0,0.666666666666666,93.0,0.591397849462366,49.0,0.5268817204301081,5.0,20.0,26.0,21.0,1.0,1.0,23.0,19.0,0.826086956521739,1.0,PT240M00.00S,PT240M,129.0,127.0,10.0,15.0,70.0,53.0,35.0,0.660377358490566,23.0,30.0,16.0,46.0,9.0,3.0,6.0,55.0,17.0,10.0,0.5882352941176471,4.0,28.0,12.0,0.428571428571429,PT14M59.00S,2.0,103.12,0.625484871993794,15.0,0.0,15.0,65.0,37.0,0.569230769230769,Away,0022200698
2023-01-21T22:00:00-05:00,28.0,3.11111111111111,20.0,21.0,50-71,11.0,43-62,5.0,3.0,7.0,5.0,0.714285714285714,84.0,0.625,46.0,0.547619047619048,0.0,26.0,20.0,20.0,0.0,1.0,29.0,22.0,0.7586206896551719,1.0,PT240M00.00S,PT240M,127.0,129.0,11.0,25.0,56.0,41.0,28.0,0.682926829268293,6.0,25.0,4.0,29.0,9.0,1.0,8.0,38.0,5.0,2.0,0.4,6.0,33.0,13.0,0.393939393939394,PT31M54.00S,2.0,96.76,0.6562629185613891,8.0,1.0,9.0,51.0,33.0,0.647058823529412,Home,0022200698
2023-01-22T15:30:00-05:00,24.0,0.96,30.0,16.0,41-25,9.0,37-23,4.0,1.0,11.0,9.0,0.818181818181818,78.0,0.525641025641026,37.0,0.474358974358974,2.0,14.0,22.0,20.0,0.0,0.0,18.0,14.0,0.777777777777778,9.0,PT240M00.00S,PT240M,96.0,100.0,26.0,31.0,58.0,41.0,29.0,0.707317073170732,9.0,33.0,8.0,41.0,7.0,1.0,6.0,48.0,9.0,3.0,0.333333333333333,17.0,30.0,8.0,0.266666666666667,PT36M22.00S,8.0,85.92,0.558659217877095,24.0,1.0,25.0,48.0,29.0,0.604166666666667,Away,0022200699
2023-01-22T15:30:00-05:00,17.0,0.772727272727273,17.0,5.0,86-91,10.0,47-41,1.0,4.0,11.0,8.0,0.7272727272727271,80.0,0.4875,35.0,0.4375,1.0,22.0,14.0,13.0,0.0,0.0,27.0,22.0,0.814814814814815,9.0,PT240M00.00S,PT240M,100.0,96.0,21.0,28.0,50.0,42.0,25.0,0.595238095238095,8.0,30.0,12.0,42.0,5.0,1.0,4.0,47.0,11.0,3.0,0.272727272727273,16.0,34.0,8.0,0.235294117647059,PT08M10.00S,8.0,91.88,0.544188071397475,21.0,1.0,22.0,46.0,27.0,0.5869565217391299,Home,0022200699
2023-01-22T18:00:00-05:00,30.0,1.76470588235294,24.0,3.0,86-83,12.0,86-83,4.0,4.0,11.0,7.0,0.636363636363636,82.0,0.597560975609756,40.0,0.48780487804878,1.0,20.0,24.0,23.0,0.0,0.0,26.0,18.0,0.692307692307692,9.0,PT240M00.00S,PT240M,116.0,125.0,19.0,8.0,42.0,37.0,21.0,0.567567567567568,16.0,33.0,14.0,47.0,8.0,0.0,8.0,55.0,12.0,7.0,0.583333333333333,4.0,41.0,18.0,0.439024390243902,PT02M23.95S,2.0,93.44,0.620719178082192,16.0,1.0,17.0,41.0,22.0,0.536585365853659,Away,0022200700
2023-01-22T18:00:00-05:00,21.0,2.625,18.0,17.0,20-37,11.0,88-99,4.0,4.0,13.0,5.0,0.384615384615385,90.0,0.538888888888889,41.0,0.455555555555556,2.0,24.0,20.0,18.0,1.0,0.0,35.0,28.0,0.8,9.0,PT240M00.00S,PT240M,125.0,116.0,18.0,26.0,42.0,40.0,21.0,0.525,26.0,28.0,17.0,45.0,6.0,0.0,6.0,51.0,15.0,9.0,0.6,12.0,34.0,15.0,0.441176470588235,PT43M24.00S,2.0,105.4,0.592979127134725,7.0,1.0,8.0,56.0,26.0,0.464285714285714,Home,0022200700
2023-01-22T14:30:00-05:00,20.0,1.81818181818182,40.0,15.0,110-95,15.0,22-16,3.0,3.0,10.0,7.0,0.7,77.0,0.532467532467532,35.0,0.45454545454545503,2.0,21.0,23.0,21.0,0.0,0.0,31.0,30.0,0.967741935483871,12.0,PT240M00.00S,PT240M,112.0,98.0,17.0,12.0,38.0,38.0,19.0,0.5,11.0,37.0,9.0,46.0,5.0,0.0,5.0,51.0,10.0,4.0,0.4,6.0,28.0,12.0,0.428571428571429,PT25M25.97S,10.0,90.64,0.617828773168579,10.0,1.0,11.0,49.0,23.0,0.469387755102041,Away,0022200701
